timestamp,user,message
Fri Apr 17 21:06:13 PDT 2009,parakeetluvr,@Rosalie21 *Hugs* I was at the park on 2 metal bars and I slipped and hit my rib cage.
Fri Apr 17 21:06:15 PDT 2009,jacksond91,I have to write Fishman's BS essay while at a funeral.
Fri Apr 17 21:06:16 PDT 2009,ecstewart,"@rebeccajones Dunno how u can keepup w/2 accts. I could not. Good luck w/that!! ;) If I followed, I'd get randy 2, but it's bad for biz."
Fri Apr 17 21:06:18 PDT 2009,royalt_rapqueen,@Mark_Milly lol....wutever...u don't hit me up nemore
Fri Apr 17 21:06:24 PDT 2009,citygirl912,So sad. I just learned there is no episode of Dollhouse this week.
Fri Apr 17 21:06:24 PDT 2009,ChrisH_,sitting on sisters computer
Fri Apr 17 21:06:25 PDT 2009,Tianicole,"Off this weekend! Selma reenactment tomorrow, it's supposed to rain  figures"
Fri Apr 17 21:06:26 PDT 2009,JAXinLA,"trying sushi for the very first time,.... but not being very open minded  sorry"
Fri Apr 17 21:06:27 PDT 2009,fmoneymusic,@JaylaStarr is House MD still an AHole?? or has he changed character yet ... I lost track of that show months ago
Fri Apr 17 21:06:27 PDT 2009,nil17,@zionxpress  Soon though? Will you join him on the road then?
Fri Apr 17 21:06:33 PDT 2009,IamNovel,@ePink yea to bad didnt come out in US
Fri Apr 17 21:06:34 PDT 2009,ao_deca,@gzwizzle thanks you!! how ya been? i forgot to do one this friday
Fri Apr 17 21:06:34 PDT 2009,utech,"so I found out about the Wii Homebrew Channel today, but my Wii was already updated to 4.0 so I can't install the hack until they update"
Fri Apr 17 21:06:35 PDT 2009,mNseattle,time to say by to J  last hurrah at Kels tonight.. beers and tears!
Fri Apr 17 21:06:36 PDT 2009,TCaseyArend,@exhibitdarfur We are disappointed that Mia Farrow had to cancel her support for the Genocide Awareness Month event in DC on April 19
Fri Apr 17 21:06:38 PDT 2009,webmaster_paul,"@laylakayleigh oh Jeez, by looking in the mirror i guess, my reflection looks like a tall pale ET."
Fri Apr 17 21:06:39 PDT 2009,ChelseaOnee,@donnaontherocks  That's lame. I hope it improves as a whole. @Gothictany Yeah! It's gonna be fun! Pictures would be good so we can share!
Fri Apr 17 21:06:48 PDT 2009,Jenny_anne,there was a little dead bird on our mat just outside our door today. He fell from the nest just after he came into the world....sad
Fri Apr 17 21:06:48 PDT 2009,ourveins,@octopuslungs @topsycrets why don't I get to see you guys  when will you be back
Fri Apr 17 21:06:50 PDT 2009,hannahce06,is soooo not feeling good. suckss
Fri Apr 17 21:06:51 PDT 2009,eatnoevil,@wunmic
Fri Apr 17 21:06:56 PDT 2009,hotmamagowns,@btcla no   not yet anyway.  I was looking for it though..
Fri Apr 17 21:06:59 PDT 2009,ScarlettDane,"@Chels_V I am good, just about to leave for Forks....I am not looking foward to the flight though"
Fri Apr 17 21:06:57 PDT 2009,Ms_Nigeria,Twitter is getting boring. i dont know they hype is dying
Fri Apr 17 21:07:06 PDT 2009,CastorTroy06,I can't believe I paid five bucks for these damn fries!! Clearly LAX is in no recession!
Fri Apr 17 21:07:06 PDT 2009,hellohouston,i'm tagging all my LJ entries &amp; i came across one from civic tour last year from portland with autistic boyfriend &amp; company and got sad
Fri Apr 17 21:07:10 PDT 2009,hardcoreware,"Oops, accidentally installed WGA on my Laptop Vista install.. I had a pirated copy on there because my laptop is Japanese"
Fri Apr 17 21:07:08 PDT 2009,lindseyorourke,Ummm. yeah. once again - blow a 9 -4 lead in the 8th. Good times... NOT.  Come on fellas... you can do it! #Angels
Fri Apr 17 21:07:13 PDT 2009,sammiikins,@thomas_mathews  It doesn't matter. NO ONE DID IT.  Starbucks Grande Vanilla Latte was my BFF today.
Fri Apr 17 21:07:13 PDT 2009,mamuski,@derekma actually - i sold it years ago  maybe THAT&quot;s WHY!
Fri Apr 17 21:07:15 PDT 2009,jayln1985,@YolandaMonique dmn sorry to hear that.. nothing cool to say just srry to hear that
Fri Apr 17 21:07:15 PDT 2009,remedyg,@saraburgess @cassiemeltesen @trishameltesen i miss you guys all so much!
Fri Apr 17 21:07:24 PDT 2009,Mmouse69,@DxTruettner SAD   My #1 cutie Brendan got blindsided BIG TIME.  Now I don't know who to root for.
Fri Apr 17 21:07:35 PDT 2009,roobylou,@StormClaudi lol..photography! NICE..It is my lost hobby.  I was an art history major and never went to Europe
Fri Apr 17 21:07:37 PDT 2009,338,At beach. Will get about / less than 6 hrs and 45 min of sleep. XD I still miss some people &amp; the Despair Faction.  &lt;3
Fri Apr 17 21:07:37 PDT 2009,edibledarling,"getting sooooo tired, gotta be at work at seven am    YUCK"
Fri Apr 17 21:10:14 PDT 2009,meesterbob,Someone gave me a biscotti that tastes like it has freezer burn and they won't leave so now I think I am obligated to eat the whole thing
Fri Apr 17 21:10:17 PDT 2009,roxyisfoxy,"dang twitter and their lack of space to write! anyways i am off to bed, gotta be up early. still totally bummed that I missed white room"
Fri Apr 17 21:10:21 PDT 2009,rebekaahh,ahh doing homework :@ school holidays nearly over
Fri Apr 17 21:10:22 PDT 2009,jeffreyowens,I am suddenly ill when I planned to go to a film. I wish someone would bring me soymilk to fill my empty ensickened belly.
Fri Apr 17 21:10:22 PDT 2009,emilystarship,Is alone.
Fri Apr 17 21:10:23 PDT 2009,ToXicCupCakeCXC,ugghhh my throat burns
Fri Apr 17 21:10:24 PDT 2009,catastropheK,my headache isn't going away  and i want pancaakkesss
Fri Apr 17 21:10:26 PDT 2009,casey8_0,Home  I'm sad to not be in Mexico anymore
Fri Apr 17 21:10:26 PDT 2009,Joselyn6871,"im lonely  keep me company! 22 female, Decatur - Alabama"
Fri Apr 17 21:10:28 PDT 2009,cancerlost,@SelfSymmetry I dont think so
Fri Apr 17 21:10:40 PDT 2009,MARQUEST,@KimKardashian Hope that nasty sun burn heals quickly  Dont worry babe your still beautiful even with the burn get better soon ;)
Fri Apr 17 21:10:44 PDT 2009,cakes1017,is wondering where  the Sundbergs are?  All of their phones are off.
Fri Apr 17 21:10:48 PDT 2009,princesschrysti,Can't stop crying.  Man....  7pounds is no joke
Fri Apr 17 21:10:51 PDT 2009,stormgirl84,happy friday twitter bugs!! have a safe and fun night! im stuck in the house studying
Fri Apr 17 21:10:52 PDT 2009,tswizz,@Piablo oo really? i'll check it tomorrow! prolly wont be up tonight i'm guessing
Fri Apr 17 21:10:52 PDT 2009,tonimarie82,Getting the hang of this but none of my friends r even on here?
Fri Apr 17 21:10:56 PDT 2009,rippedmannequin,@perezhilton you should come over to my place for drinks. Just kidding I'm not 21
Fri Apr 17 21:10:57 PDT 2009,peafro,@coerter r u ok??  do u need anything?
Fri Apr 17 21:10:59 PDT 2009,astyles101,@burnsrodney lol I do @ 10 so gotta get it in before  horrible huh? Lol
Fri Apr 17 21:11:00 PDT 2009,LeslieDYoung,@StarLITpr I'm so sad  I know it's fun!
Fri Apr 17 21:11:04 PDT 2009,MWZoo,Oh and my MSN still isnt working.
Fri Apr 17 21:11:04 PDT 2009,Shelby3175,"im lonely  keep me company! 22 female, Austin - Texas"
Fri Apr 17 21:11:06 PDT 2009,jcummings01,wow....my Berkman bobble head just doesn't seem as fun now.   What a loss.
Fri Apr 17 21:11:06 PDT 2009,gkasica,@xoxo421 doh! I hate that. Sorry to see they lost
Fri Apr 17 21:11:07 PDT 2009,marcial357,i guess its over.  our friendship is no more? will we stilll see each other? no more best friends till the end? what has happend? :'(
Fri Apr 17 21:11:07 PDT 2009,FerdiieJonas,Homework
Fri Apr 17 21:11:08 PDT 2009,JustKiddingJena,Tummy ache
Fri Apr 17 21:11:08 PDT 2009,CCWatterson,@pixelgangsta oh well please THANK her for answering my phone calls
Fri Apr 17 21:11:09 PDT 2009,mvboronowski,http://twitpic.com/3i54q - Empty queen e for ballet  it's great too!
Fri Apr 17 21:11:10 PDT 2009,telltalegames,@Kris_Wood Sorry about that
Fri Apr 17 21:11:16 PDT 2009,francis_adriana,@nick_carter Honey what I must do for you tell me &quot;HI&quot; &quot;Hello&quot; ?? Signs of smoke? I will cry    :_(
Fri Apr 17 21:11:16 PDT 2009,VivaLawsVegas,getting ready for TAO .. even though Stan's MIA  hmm..
Fri Apr 17 21:11:17 PDT 2009,JustinGiese,@TriSARAHt0ps what are you getting done now? Your poor mouth
Fri Apr 17 21:11:17 PDT 2009,glazalde,enjoying the last weekend before going back to work..
Fri Apr 17 21:11:18 PDT 2009,aogirl03,is ready to go to bed.. last night in a bed until sunday night..  but I am ready for tomorrow's activities.. watch for updates!!! :p
Fri Apr 17 21:11:19 PDT 2009,RedAlysha,@BJMendelson I have few followers....
Fri Apr 17 21:11:19 PDT 2009,Re_Mx,DJ names are impossible to come by
Fri Apr 17 21:11:20 PDT 2009,sa_mar,@lyokamoto hey girly! i just left sunset   i wish  i got these updates to my phone..but lets hangout one of these days!!!
Fri Apr 17 21:11:24 PDT 2009,kmprattrealtor,Ugh.  Looks like the Blues might just lose this one too.
Fri Apr 17 21:11:25 PDT 2009,kangaroo5383,stressed out   work o no.. next week too... i hate ie ...   someone shoot me
Fri Apr 17 21:11:26 PDT 2009,kmoneeey,"@Peachyyyy aw i love youuu, and miss you SO much  i cant be this long without youuu !"
Fri Apr 17 21:11:27 PDT 2009,HelloCeryna,crap i accidently messed up............  mitchel musso probably hates me now
Fri Apr 17 21:11:34 PDT 2009,theyjusthowl,@owlmonkeys fuck you
Fri Apr 17 21:11:32 PDT 2009,favier,Off to bed  Bye bye twittizens from twitterland lol!
Fri Apr 17 21:11:32 PDT 2009,meggstaax33,At Kayleigh's. Service tomorrow. Ugh. Text me in the morning. I miss my bestfrannnnnnnn &lt;3
Fri Apr 17 21:11:34 PDT 2009,NadMircella,"uhm, had pft 2.4 run today and i failed."
Fri Apr 17 21:11:34 PDT 2009,cooldude13233,"@pinkee hnn, text me (or call me :\\) if you want to like/want/whatev to talk to me  , but hmm, i see, you want to ignore me"
Fri Apr 17 21:11:34 PDT 2009,LeoBoi30,I wish I could watch the video feed...but the buffering sucks!  #ASOT400
Fri Apr 17 21:11:41 PDT 2009,adam_lowe,"Ok, I'm calling it. Still too sick to drive to O-land for Barcamp tomorrow"
Fri Apr 17 21:11:42 PDT 2009,silverlockdown,@InezLeb euwww i am so ugly in the picture
Fri Apr 17 21:11:45 PDT 2009,TheDEXpress,"@leezadlf: Ay, talaga? How has she been? I miss her..."
Fri Apr 17 21:11:50 PDT 2009,Tanda_Panda,is pretty bummed   Play It Sam
Fri Apr 17 21:11:52 PDT 2009,marcial357,the only reason i don't talk to you as much is because there is nothing to talk about.
Fri Apr 17 21:11:54 PDT 2009,adamneal,@debskie79 me too  will you be there when I get back Wed. night for dinner at Tecce's??
Fri Apr 17 21:11:55 PDT 2009,cuteliltrinket,def. hates clowns a little more now... thank you little brother for that lovely video you assrat
Fri Apr 17 21:11:58 PDT 2009,purplelyna,"@brookeburke I dont know what my gym even looks like anymore, thats how long it's been since Ive gone"
Fri Apr 17 21:12:03 PDT 2009,tweetweetjoyyy,@IAMtheCOMMODORE i couldnt make it ! &gt;.&lt; i went to the movies. SOOO SORRY.
Fri Apr 17 21:12:03 PDT 2009,kaylee110,@MCRmuffin I am so sorry  god i'd love to talk to you honey. similar things with my family
Fri Apr 17 21:12:05 PDT 2009,marianoodle,"@gophango: dude, I live for your tweets. miss TdotO"
Fri Apr 17 21:12:12 PDT 2009,saveit4dabirds,@atrocity79-awwww man!! That's not kool!!!
Fri Apr 17 21:12:14 PDT 2009,GoofyLover104,Destroyed my diet and ordered Chinese
Fri Apr 17 21:12:14 PDT 2009,snxy,@donaxvariabilis OMT love you! opening it in a new tab now. IM SUCKERED I MISSED DANIEL KANDI!!  #asot400
Fri Apr 17 21:12:15 PDT 2009,jns92,i havent eat for almost a day
Fri Apr 17 21:12:15 PDT 2009,screamax,Two hours late for school. Guess gotta go for make up again
Fri Apr 17 21:12:20 PDT 2009,IckyErrca,ugh i have to go to work.
Fri Apr 17 21:12:25 PDT 2009,pavati,@_kelli Sure! I'm thankful they did so much research. Horizon is at the bottom with 0 cows.    Sunnyside(Raleys) or 365(WholeFoods) 4 cows
Fri Apr 17 21:12:25 PDT 2009,LizLeyva,I wish I were at Coachella
Fri Apr 17 21:12:26 PDT 2009,JudeJ2,Getting ready 4 work
Fri Apr 17 21:12:27 PDT 2009,matuzak,still wondering what happened to gerard butler's page
Fri Apr 17 21:12:29 PDT 2009,marcial357,the reason i left you tonight was that i thought you left me first all alone. even carlos took off.
Fri Apr 17 21:12:30 PDT 2009,singswell,"@Erardo yeah 3 more hours, maybe sooner (please pray). 50% of my health is all I need to make money. But Ban I'm developing a minor cough"
Fri Apr 17 21:12:31 PDT 2009,jedoublen,Only two days of vacation left
Fri Apr 17 21:12:31 PDT 2009,evan_phi,At the Wally till 3AM. Please come rescue me...
Fri Apr 17 21:12:34 PDT 2009,chrissy9953,Y!:watching a ovie and horny
Fri Apr 17 21:12:34 PDT 2009,seanblankenship,watching #Tron and then trying to get some sleep before this horrible weekend begins...
Fri Apr 17 21:12:37 PDT 2009,Rosalie21,@parakeetluvr im sorry hun  i wish i could help
Fri Apr 17 21:15:10 PDT 2009,lauraliee,@SamMarinucci I saw the trailer for My Sister's Keeper at 17 again!!! It looks really good but I'm not really a fan of the cast
Fri Apr 17 21:15:10 PDT 2009,Sims_Galore,well time to pack up now
Fri Apr 17 21:15:10 PDT 2009,kcjones9,You didn't come outside to do meet and greet tonight
Fri Apr 17 21:15:11 PDT 2009,yung2k,@KayKay89 i guess everyone went out 2nite
Fri Apr 17 21:15:11 PDT 2009,K_night4me,"@EmilyK4 the sec on the left, opposite side of @JonathanRKnight  i was totally bummed, but I talked to him at the M&amp;G and he looked for me"
Fri Apr 17 21:15:14 PDT 2009,Tiff888,@destinyjoyful DEEsSSS I texted you and now I am about to go to bed  check your texts I tried to call too! I'll talk to you tom
Fri Apr 17 21:15:16 PDT 2009,saraclarissa,people on neopets ARE HORRIBLE people
Fri Apr 17 21:15:19 PDT 2009,abelara,you said you'd NEVER forget!
Fri Apr 17 21:15:27 PDT 2009,EternalAegis,@Cherrim /me gets molested by pedos
Fri Apr 17 21:15:32 PDT 2009,4evaurgirl,"@PJA4ever Lol, I doo, but I don't get tweet alerts"
Fri Apr 17 21:15:37 PDT 2009,latina_mimi,@nasaw033 jaybug i think the kool aid fixed me but now it's all gone
Fri Apr 17 21:15:37 PDT 2009,veganrunningmom,"On my way to airport, saying bye to the kids was soooo hard"
Fri Apr 17 21:15:40 PDT 2009,jemmen,"The only thing I'm enjoying about this night so far is the wine. Ugh, we're getting our asses handed to us"
Fri Apr 17 21:15:44 PDT 2009,Karlenea,"is bored - stuck inside after the snow storm, nothing on TV"
Fri Apr 17 21:15:44 PDT 2009,CrzyRockerLover,Watchin Friday The 13th Part 3 on Fuse wit my mom. I got sunburned 2day its a miracle. 1st nice day out nd I get burned
Fri Apr 17 21:15:45 PDT 2009,Ekdale,"with Cody, but that was horrible. never again. I'm traumatized"
Fri Apr 17 21:15:46 PDT 2009,krystalnichole,wheres my @robgold601  BlackBerry messenger is not the same
Fri Apr 17 21:15:46 PDT 2009,MissxMarisa,"@Strabismus I assume you live in the Midwest? I watch Jimmy every night, I miss Conan"
Fri Apr 17 21:15:49 PDT 2009,katekillet,"@kestagg I had tickets an everything. Improv nationals ended up being the same week though  I think they are still on ebay, didn't sell"
Fri Apr 17 21:15:50 PDT 2009,goldcoastghoul,"That's the problem with missing people; we miss the angel they were at a glance, at their best.not the creature that actually exists."
Fri Apr 17 21:15:53 PDT 2009,NicNickiNichole,Boooooo! Work tomorrow
Fri Apr 17 21:15:56 PDT 2009,BrianWellsMD,@jaysinhorror I wasn't able to get any 7&quot;s
Fri Apr 17 21:15:56 PDT 2009,Scotty089,Its 5am and I'm awake
Fri Apr 17 21:15:57 PDT 2009,Camdangls,I wish I was sitting on a beach but its storming here!!
Fri Apr 17 21:15:57 PDT 2009,CrazyCali,dang i have work in the morning
Fri Apr 17 21:15:59 PDT 2009,Christinekorda,"Ads on twitter - y ruin a good thing   Google chief sings Twitter's praises, open to ad deal http://sbne.ws/r/1Lr"
Fri Apr 17 21:16:03 PDT 2009,Kamryn8890,"im lonely  keep me company! 22 female, Amarillo - Texas"
Fri Apr 17 21:16:04 PDT 2009,Sarah5305,"im lonely  keep me company! 22 female, Fort Myers - Florida"
Fri Apr 17 21:16:09 PDT 2009,Heween,They put my dog to sleep  after like 15 years of tripping over her every time i come home its kinda weird not seeing her here.
Fri Apr 17 21:16:12 PDT 2009,qntmfred,but it walked on my pillow
Fri Apr 17 21:16:15 PDT 2009,photokitty,Freakin' crap! I just bit my tongue on accident.
Fri Apr 17 21:16:18 PDT 2009,virgoqueen87,Bored on a Friday night
Fri Apr 17 21:16:18 PDT 2009,83ShellBrown,@sookiebontemps i hope you feel better
Fri Apr 17 21:16:21 PDT 2009,steviedaniele,"@iamjonathancook thanks, now that's going to be in my head all night. i'm upset you never gave me my other wishes yet,"
Fri Apr 17 21:16:22 PDT 2009,vintagebellak,Just got twitter and has no clue how to use this thing
Fri Apr 17 21:16:23 PDT 2009,kellibaby,Laundry. Lonely. Very bruised up from My drunken week. In a gloomy mood.
Fri Apr 17 21:16:26 PDT 2009,mcnitt,"@happeedeb roasted peeps! why didn't i think of that?! aww, man. i haz no more peeps."
Fri Apr 17 21:16:26 PDT 2009,fvjiang,sunburnt from lying out in the sun all day   undeterred from continuing to lie in the sun tomorrow
Fri Apr 17 21:16:30 PDT 2009,MiszBeezy,@RAYRAY_SODMG i wanna make my video. it costs 3 hundred something dollars to get my laptop fixed
Fri Apr 17 21:16:31 PDT 2009,naza_naza,I should pay my dues
Fri Apr 17 21:16:33 PDT 2009,Bigdonkey1,@Wolfie1800 nobody is posting. ironically the second i hit send somebody posted
Fri Apr 17 21:16:33 PDT 2009,Symone_is_1,@iamdiddy U sound like me just b4 I hit 1.5 hrs. Sadly today I was outlasted by a woman who was clearly 70! No jokes!   She's a machine!
Fri Apr 17 21:16:36 PDT 2009,MujerFatal,"don't any of my friends want to go snowboarding lately?  oh wait, they're all out west now.  wish i had snowboard friends in Rochester"
Fri Apr 17 21:16:39 PDT 2009,BasketKace,@AshleaRose I won't be  I am very le sad.
Fri Apr 17 21:16:41 PDT 2009,iPrettyB,@acenadren haha. You wouldn't because you're wearing them
